,event_time,user_id,article_id,watch_time,comment_count
350126,2022-09-20T06:33:45.092468+09:00,fERdobC8RRODtpNwhlEV0t,--zxacZcBe_wMdNoYxit_Q==,0,65
737257,2022-09-20T06:33:46.712937+09:00,fjwF6wTiQyuBSWtUX3kcWi,--zxacZcBe_wMdNoYxit_Q==,0,65
787066,2022-09-20T06:33:48.917358+09:00,ejpESe0uSdaN7grdhQPgud,--zxacZcBe_wMdNoYxit_Q==,0,65
350122,2022-09-20T06:34:11.260120+09:00,esSuH_goSSqwf3lbJ6c2EU,--zxacZcBe_wMdNoYxit_Q==,46,65
323806,2022-09-20T06:34:31.236526+09:00,eFm9oUhNHUnPhq4vVlrMED,--zxacZcBe_wMdNoYxit_Q==,85,65
787063,2022-09-20T06:34:34.455776+09:00,cuYlnY4-RNScQoq6J2Pb8a,--zxacZcBe_wMdNoYxit_Q==,0,65
376132,2022-09-20T06:34:35.644529+09:00,f4UFVsBoSxiMWaaYn2Gvpt,--zxacZcBe_wMdNoYxit_Q==,0,65
508644,2022-09-20T06:34:44.078640+09:00,flpoTRZlQyyJ_1Ap01hA6W,--zxacZcBe_wMdNoYxit_Q==,0,65
508645,2022-09-20T06:35:00.319634+09:00,fq8KiIihS2-QcHZ48LSsLF,--zxacZcBe_wMdNoYxit_Q==,0,65
193202,2022-09-20T06:35:10.053410+09:00,d9ly511BRvODZGBCdwp1VJ,--zxacZcBe_wMdNoYxit_Q==,50,65
402310,2022-09-20T06:35:27.612890+09:00,czvOFZh8R-my4YNFnmJZKj,--zxacZcBe_wMdNoYxit_Q==,158,65
35756,2022-09-20T06:36:07.345704+09:00,cx3g8rFkT363n_cY_C_6Tt,--zxacZcBe_wMdNoYxit_Q==,0,65
865191,2022-09-20T06:36:26.928853+09:00,fyAdgR9FTmmOv2yx5kvclI,--zxacZcBe_wMdNoYxit_Q==,0,65
271620,2022-09-20T06:36:53.493166+09:00,e6mBjfbiRvyowthTJEbj1C,--zxacZcBe_wMdNoYxit_Q==,0,65
193203,2022-09-20T06:37:37.818049+09:00,f7pFdE2cS0yhQiPHVFGzid,--zxacZcBe_wMdNoYxit_Q==,0,65
761134,2022-09-20T06:38:32.910156+09:00,dtnzrtGsRZC7s-hV5475DT,--zxacZcBe_wMdNoYxit_Q==,0,65
35760,2022-09-20T06:38:34.400995+09:00,cZnGR14vTAWzXBPX70MrI2,--zxacZcBe_wMdNoYxit_Q==,0,65
456496,2022-09-20T06:38:38.622315+09:00,d4_vvzu0QKKPn0t_3O_E2P,--zxacZcBe_wMdNoYxit_Q==,73,65
584561,2022-09-20T06:38:42.906410+09:00,cGsIN5y8Q6G415m-h5KSjb,--zxacZcBe_wMdNoYxit_Q==,0,65
271611,2022-09-20T06:39:05.055156+09:00,eLVhRJvcTTCvindk8qmq9C,--zxacZcBe_wMdNoYxit_Q==,0,65
508629,2022-09-20T06:39:15.135387+09:00,enwpPqrRRlGHe-FqxFgVlW,--zxacZcBe_wMdNoYxit_Q==,0,65
64062,2022-09-20T06:39:27.747934+09:00,fzR3wfa5-UjOvbw1GAlnVX,--zxacZcBe_wMdNoYxit_Q==,0,65
140685,2022-09-20T06:40:18.067840+09:00,euOOwoLtT6Gch0s0htGXXx,--zxacZcBe_wMdNoYxit_Q==,0,65
402299,2022-09-20T06:40:47.435254+09:00,eEF9BRYKSka9WEOSKE1KB_,--zxacZcBe_wMdNoYxit_Q==,54,65
299768,2022-09-20T06:40:53.163271+09:00,fJMrSPkuS-utmHpFsWOqUK,--zxacZcBe_wMdNoYxit_Q==,0,65
221371,2022-09-20T06:41:10.882648+09:00,focJim5wRMSoJkO55sp5HJ,--zxacZcBe_wMdNoYxit_Q==,0,65
35761,2022-09-20T06:41:11.493593+09:00,f9lGpkFRTcaLSB4T5ulTjs,--zxacZcBe_wMdNoYxit_Q==,0,65
114512,2022-09-20T06:41:37.728184+09:00,en6asmRBSAKorblZaLiHYn,--zxacZcBe_wMdNoYxit_Q==,0,65
35759,2022-09-20T06:42:20.768976+09:00,c3mvb-ZsRUm8JyxO6zwnP5,--zxacZcBe_wMdNoYxit_Q==,0,65
114514,2022-09-20T06:42:50.860892+09:00,dkyX1xzJQd6ZEmA5m775DE,--zxacZcBe_wMdNoYxit_Q==,94,65
532659,2022-09-20T06:43:06.954133+09:00,dTfBGgNFTCiCM30w_2NluG,--zxacZcBe_wMdNoYxit_Q==,48,65
114515,2022-09-20T06:43:20.785652+09:00,fWp1K9pcSu-Xy3_tIsQ811,--zxacZcBe_wMdNoYxit_Q==,0,65
428358,2022-09-20T06:43:24.142365+09:00,fmE7qKJ9RjWKmg0h5FfmvO,--zxacZcBe_wMdNoYxit_Q==,0,65
838947,2022-09-20T06:43:43.332611+09:00,fMsTdgb7yUmWqtKuAQFoaG,--zxacZcBe_wMdNoYxit_Q==,52,65
761135,2022-09-20T06:43:50.314829+09:00,eDRrTSGTREij9dPdhHkgSE,--zxacZcBe_wMdNoYxit_Q==,50,65
737260,2022-09-20T06:44:13.660654+09:00,fO6D6wlTQ1Cp4DWQ2AsuX2,--zxacZcBe_wMdNoYxit_Q==,0,65
221372,2022-09-20T06:44:20.961856+09:00,cmUb_5j_SA69w4tjNjuTMd,--zxacZcBe_wMdNoYxit_Q==,87,65
140688,2022-09-20T06:44:31.917223+09:00,cMdKq0wiT0memkiTrb4ya3,--zxacZcBe_wMdNoYxit_Q==,112,65
271614,2022-09-20T06:44:32.547977+09:00,cH5OiT4AQQi7XjC1B-J3qt,--zxacZcBe_wMdNoYxit_Q==,0,65
35757,2022-09-20T06:45:04.903952+09:00,c2TNWHwTT5Kb7-6LxxfTdj,--zxacZcBe_wMdNoYxit_Q==,0,65
299767,2022-09-20T06:45:32.627279+09:00,eij8nAS6S2mBn5_0nX2_4j,--zxacZcBe_wMdNoYxit_Q==,0,65
813142,2022-09-20T06:46:38.408443+09:00,cEdsCekrScarGZg0_oe2dh,--zxacZcBe_wMdNoYxit_Q==,0,65
737258,2022-09-20T06:46:43.943036+09:00,cspSBV_zTcWEZv4TU9ge34,--zxacZcBe_wMdNoYxit_Q==,0,65
532660,2022-09-20T06:46:56.158328+09:00,fbqg6eh4Tae5tVKCsc48uR,--zxacZcBe_wMdNoYxit_Q==,59,65
456492,2022-09-20T06:47:14.756006+09:00,fj_RIw39R-e6731NcpDVu9,--zxacZcBe_wMdNoYxit_Q==,6,65
709007,2022-09-20T06:47:33.014849+09:00,c_Kl7Cw7RIOpnw-nvDgJ9U,--zxacZcBe_wMdNoYxit_Q==,0,65
761133,2022-09-20T06:48:38.264607+09:00,cNq6MlG2QkWrX0pbb2NCuR,--zxacZcBe_wMdNoYxit_Q==,0,65
350123,2022-09-20T06:49:08.854218+09:00,dZy-lz39SVaVWWv33RvR69,--zxacZcBe_wMdNoYxit_Q==,0,65
560819,2022-09-20T06:49:16.770491+09:00,cPi-znjOVkt2g_Y8uM-t0o,--zxacZcBe_wMdNoYxit_Q==,0,65
456493,2022-09-20T06:49:25.033055+09:00,daeZSuaPRN6uz47rtd1sd9,--zxacZcBe_wMdNoYxit_Q==,53,65
737259,2022-09-20T06:49:33.199608+09:00,cH4RDufLNkPppiavi1SNhC,--zxacZcBe_wMdNoYxit_Q==,52,65
865190,2022-09-20T06:49:35.034708+09:00,dzGP9dFNRw2Jqsjs_4hj3T,--zxacZcBe_wMdNoYxit_Q==,0,65
709008,2022-09-20T06:49:44.568308+09:00,cBTMDUapQyeZcu85P8P-ej,--zxacZcBe_wMdNoYxit_Q==,0,65
221373,2022-09-20T06:49:49.392717+09:00,eupjG0plTcW-cwLwuW0_VD,--zxacZcBe_wMdNoYxit_Q==,0,65
271621,2022-09-20T06:50:21.653513+09:00,db_o12aJRDmQig2mi6jnJZ,--zxacZcBe_wMdNoYxit_Q==,0,65
482482,2022-09-20T06:50:21.988027+09:00,cXacT-0aTZ2hDa_uYq973q,--zxacZcBe_wMdNoYxit_Q==,0,65
584563,2022-09-20T06:51:43.206843+09:00,dHTGLRKYSNawGf3Lh1-Be-,--zxacZcBe_wMdNoYxit_Q==,0,65
221368,2022-09-20T06:51:53.098904+09:00,dQ18ReIqStidHCKkTvXMc3,--zxacZcBe_wMdNoYxit_Q==,0,65
482480,2022-09-20T06:51:58.883705+09:00,dF1p7RXhTtqSyy0q0KtA3d,--zxacZcBe_wMdNoYxit_Q==,0,65
193205,2022-09-20T06:52:12.243975+09:00,dejA0SS10E-glv3Vv6DYRH,--zxacZcBe_wMdNoYxit_Q==,0,65
584564,2022-09-20T06:52:22.612111+09:00,fiVSjh4aRhS9kw11DpdL7o,--zxacZcBe_wMdNoYxit_Q==,0,65
221370,2022-09-20T06:52:29.849244+09:00,cG5iJK1UT7OLNhf4lWCDoD,--zxacZcBe_wMdNoYxit_Q==,0,65
140686,2022-09-20T06:52:51.453061+09:00,c9xmzA5yKEONrEwGco7leq,--zxacZcBe_wMdNoYxit_Q==,0,65
865192,2022-09-20T06:53:35.087486+09:00,cDtfN0JKTzedlA_IpUc3yI,--zxacZcBe_wMdNoYxit_Q==,180,65
532656,2022-09-20T06:54:01.178349+09:00,d0crImmBQ9ug2iMJ-8Y_zv,--zxacZcBe_wMdNoYxit_Q==,90,65
35755,2022-09-20T06:54:33.900255+09:00,cU8sUHUBQ_umcAr2LVeFzM,--zxacZcBe_wMdNoYxit_Q==,0,65
456494,2022-09-20T06:54:35.400262+09:00,dSExH_EEQdGVnoVFCMgFM_,--zxacZcBe_wMdNoYxit_Q==,0,65
560821,2022-09-20T06:54:50.132265+09:00,fd5gbF8RRPGWO_AtDWWNY_,--zxacZcBe_wMdNoYxit_Q==,0,65
88397,2022-09-20T06:55:33.642836+09:00,dY-kTVIeSCWYiTuhqIB8bl,--zxacZcBe_wMdNoYxit_Q==,0,65
350127,2022-09-20T06:56:09.057988+09:00,dlU0DtPaSqK5Wtic5cW-Aj,--zxacZcBe_wMdNoYxit_Q==,112,65
726476,2022-09-20T06:56:44.315387+09:00,czmLnt4iRfyv1wQSbQ7B9o,--zxacZcBe_wMdNoYxit_Q==,0,65
9652,2022-09-20T06:58:04.413270+09:00,cSYIdGtzRJOC-wip7WUhK4,--zxacZcBe_wMdNoYxit_Q==,0,65
761137,2022-09-20T06:59:36.211438+09:00,e9bLWMswRVKyh3BQnvUX9C,--zxacZcBe_wMdNoYxit_Q==,0,65
532662,2022-09-20T07:00:10.632109+09:00,fEfAnvCMRd6FPWKt6IL24G,--zxacZcBe_wMdNoYxit_Q==,0,65
271623,2022-09-20T07:00:34.766624+09:00,eZNcc8C-SPix2yPVqPeyf2,--zxacZcBe_wMdNoYxit_Q==,0,65
482483,2022-09-20T07:00:50.712149+09:00,eGbkhq5eTquFtKp5t7n6nf,--zxacZcBe_wMdNoYxit_Q==,0,65
456497,2022-09-20T07:01:30.047699+09:00,e__drD-rR-WrgP4TIukCVf,--zxacZcBe_wMdNoYxit_Q==,13,65
787071,2022-09-20T07:01:40.454483+09:00,f8eep-IyTFe3AimJAQuYIF,--zxacZcBe_wMdNoYxit_Q==,0,65
787072,2022-09-20T07:01:45.963240+09:00,eCx34MXrRzaGdzPdXUMQgq,--zxacZcBe_wMdNoYxit_Q==,24,65
64069,2022-09-20T07:01:46.728418+09:00,eh9NY7OoT5GhSwSOSzK6RQ,--zxacZcBe_wMdNoYxit_Q==,0,65
402301,2022-09-20T07:01:48.465218+09:00,damSqXjnR-yVp40FS1dMqu,--zxacZcBe_wMdNoYxit_Q==,0,65
271622,2022-09-20T07:02:03.114697+09:00,d-7s-3bEQSClALoW2uTwCB,--zxacZcBe_wMdNoYxit_Q==,48,65
88401,2022-09-20T07:02:22.252985+09:00,cZGP7WvPRbyuCn7KiJkFQD,--zxacZcBe_wMdNoYxit_Q==,0,65
584566,2022-09-20T07:02:49.914796+09:00,e3qXc7gv1EWntJfsue6lv6,--zxacZcBe_wMdNoYxit_Q==,53,65
88399,2022-09-20T07:03:05.832375+09:00,fqFztcRRQZGYbATIzcSCJu,--zxacZcBe_wMdNoYxit_Q==,7,65
323807,2022-09-20T07:03:12.260628+09:00,ce0tRtZ0T1qeMx5QKn_tQh,--zxacZcBe_wMdNoYxit_Q==,0,65
402311,2022-09-20T07:03:16.140028+09:00,envzGJ-PQ4i-5YTgLqYQ_Y,--zxacZcBe_wMdNoYxit_Q==,94,65
402312,2022-09-20T07:03:18.472029+09:00,eiEK9bVbw0FOhPZmu5KJJk,--zxacZcBe_wMdNoYxit_Q==,0,65
456498,2022-09-20T07:04:01.743975+09:00,eiC4i1JYTXyqilElG5ekej,--zxacZcBe_wMdNoYxit_Q==,0,65
532661,2022-09-20T07:04:13.264526+09:00,cOEybknzA0ZomUrKMTzy3b,--zxacZcBe_wMdNoYxit_Q==,0,65
168907,2022-09-20T07:04:35.281521+09:00,ddK9yD0uRc6yX6F0uKzSWU,--zxacZcBe_wMdNoYxit_Q==,56,65
456499,2022-09-20T07:04:36.658127+09:00,f-r7JAATa08FolzG1fmTvL,--zxacZcBe_wMdNoYxit_Q==,5,65
456495,2022-09-20T07:04:47.831068+09:00,cHBNxUD6Tnqj_3TUt3E4AS,--zxacZcBe_wMdNoYxit_Q==,0,65
456500,2022-09-20T07:05:11.627717+09:00,dzEno-dlQCOndBq9nmROOL,--zxacZcBe_wMdNoYxit_Q==,0,65
838949,2022-09-20T07:05:53.322893+09:00,f0Fob18tR-S9tOnwdz7wvZ,--zxacZcBe_wMdNoYxit_Q==,0,65
271624,2022-09-20T07:06:01.677282+09:00,fAMDEhEPTOGsN-SDFvFFAh,--zxacZcBe_wMdNoYxit_Q==,0,65
787069,2022-09-20T07:06:18.490374+09:00,elJ4ecfzQuW3pMDaO1m_nA,--zxacZcBe_wMdNoYxit_Q==,0,65
88403,2022-09-20T07:06:33.625299+09:00,fF5WVehrT2iw9WT9N-YvBX,--zxacZcBe_wMdNoYxit_Q==,0,65
761138,2022-09-20T07:06:45.276112+09:00,eHcjFVMwWUgVsVfk1_3PTO,--zxacZcBe_wMdNoYxit_Q==,0,66
271625,2022-09-20T07:06:55.707076+09:00,fVaIQGPLQmSFCvzfbNGLBX,--zxacZcBe_wMdNoYxit_Q==,0,66
737263,2022-09-20T07:07:04.249683+09:00,fKRCvt5IRBesxGFQo8HT1R,--zxacZcBe_wMdNoYxit_Q==,0,66
428381,2022-09-20T07:07:11.786793+09:00,cjGB00ddtUABrv-Gp37xms,--zxacZcBe_wMdNoYxit_Q==,0,66
865194,2022-09-20T07:07:14.624748+09:00,eJbmU5dGQreTlwckTCMRvI,--zxacZcBe_wMdNoYxit_Q==,0,66
193206,2022-09-20T07:07:21.585877+09:00,cbcVLaq7S3etHFZXAgWe7b,--zxacZcBe_wMdNoYxit_Q==,0,65
88404,2022-09-20T07:07:53.737744+09:00,dhYBYzDlQQW2l4x61XycqT,--zxacZcBe_wMdNoYxit_Q==,0,66
88405,2022-09-20T07:08:44.593899+09:00,dbCTU3BSRkiqpGHMOJ66zi,--zxacZcBe_wMdNoYxit_Q==,0,66
64070,2022-09-20T07:08:49.908066+09:00,e5cm6RbcTvepUuYgJ-ujDh,--zxacZcBe_wMdNoYxit_Q==,0,65
838950,2022-09-20T07:09:19.974228+09:00,cQQnnKoWSXqPQZqyj92Uku,--zxacZcBe_wMdNoYxit_Q==,7,66
482484,2022-09-20T07:10:11.123900+09:00,daMg6JM3TBqXFfJGaPwxjK,--zxacZcBe_wMdNoYxit_Q==,0,65
428380,2022-09-20T07:10:17.939057+09:00,cOVIFyrNRkqItCIFHbxINo,--zxacZcBe_wMdNoYxit_Q==,0,66
114517,2022-09-20T07:12:07.375334+09:00,cIZudXTqQgqHO5yPpDFM_R,--zxacZcBe_wMdNoYxit_Q==,0,66
140690,2022-09-20T07:12:47.864981+09:00,cmKlpu0sU0yZuGLSTaHu6B,--zxacZcBe_wMdNoYxit_Q==,15,66
193210,2022-09-20T07:13:37.333146+09:00,ekewua2VRgu659m1znVx36,--zxacZcBe_wMdNoYxit_Q==,0,66
560826,2022-09-20T07:13:51.647377+09:00,fmvR4Ge3SdmSz6CNQ3xedu,--zxacZcBe_wMdNoYxit_Q==,0,66
838951,2022-09-20T07:14:05.496256+09:00,fw28ooofQrKYRAPBm8na0x,--zxacZcBe_wMdNoYxit_Q==,0,66
271626,2022-09-20T07:14:36.577890+09:00,fLFEHL-LQX-TL8FqzldaRR,--zxacZcBe_wMdNoYxit_Q==,28,66
813145,2022-09-20T07:15:17.495080+09:00,dZbWKHj4QOunZ0ryhh83oT,--zxacZcBe_wMdNoYxit_Q==,1137,65
376138,2022-09-20T07:15:23.050464+09:00,fM1isSl8RcKtIjDeUsSK_4,--zxacZcBe_wMdNoYxit_Q==,0,66
64064,2022-09-20T07:15:32.028692+09:00,efyV3z03QzqVxYVejaSNTp,--zxacZcBe_wMdNoYxit_Q==,0,66
168905,2022-09-20T07:16:02.888781+09:00,d1yc2hqVRYK6ntBH5xF37Y,--zxacZcBe_wMdNoYxit_Q==,0,66
508647,2022-09-20T07:17:03.643765+09:00,fWRFXLB8dUkMkzH_GdzNIx,--zxacZcBe_wMdNoYxit_Q==,53,66
761139,2022-09-20T07:17:12.161066+09:00,dMOyE1O8TsKeZcjyUcOjGK,--zxacZcBe_wMdNoYxit_Q==,107,65
114516,2022-09-20T07:18:16.113587+09:00,fG-CeG8rSYubDJhPp4JPhI,--zxacZcBe_wMdNoYxit_Q==,0,66
508646,2022-09-20T07:18:17.360969+09:00,cBMR0xHORuC8id0nFsa-2c,--zxacZcBe_wMdNoYxit_Q==,83,66
193207,2022-09-20T07:18:47.572791+09:00,eHQE10PnRICCyeIaZOGdjd,--zxacZcBe_wMdNoYxit_Q==,0,66
350128,2022-09-20T07:18:59.183223+09:00,dC7LlGCsSJKiPiZ2C5paQE,--zxacZcBe_wMdNoYxit_Q==,0,66
560822,2022-09-20T07:19:43.511633+09:00,cb93PSRNSLuNncAyObWO27,--zxacZcBe_wMdNoYxit_Q==,0,66
709009,2022-09-20T07:19:50.735004+09:00,cMqN_7K-Rrq1I3WG2KRX7l,--zxacZcBe_wMdNoYxit_Q==,37,66
865195,2022-09-20T07:19:52.841705+09:00,cd2ccd1GSJOVf_COtwwLQ_,--zxacZcBe_wMdNoYxit_Q==,36,66
813149,2022-09-20T07:20:34.671916+09:00,d44AC-cujEoDs2PBKCtMKY,--zxacZcBe_wMdNoYxit_Q==,8,66
88407,2022-09-20T07:20:41.714786+09:00,fiRYSN-jRdOfpDtyv9cTP6,--zxacZcBe_wMdNoYxit_Q==,0,66
376135,2022-09-20T07:20:46.217904+09:00,dg1S2-AGRr-PUzvz7TcVXS,--zxacZcBe_wMdNoYxit_Q==,0,66
584568,2022-09-20T07:20:48.625128+09:00,drjfNHRGQKGsyVSu1bB4e0,--zxacZcBe_wMdNoYxit_Q==,0,66
428389,2022-09-20T07:20:50.795214+09:00,ejW4fBk_RzKOe_AypSvS3H,--zxacZcBe_wMdNoYxit_Q==,0,66
376139,2022-09-20T07:21:02.332050+09:00,evpbH3PnR5SkLf_20DEl0y,--zxacZcBe_wMdNoYxit_Q==,0,66
428383,2022-09-20T07:21:09.643096+09:00,dRmHywc8SpGHeZQj2zkICg,--zxacZcBe_wMdNoYxit_Q==,0,66
193211,2022-09-20T07:21:40.229097+09:00,fYdDxMjPRIOu3DT5h01B_R,--zxacZcBe_wMdNoYxit_Q==,0,66
2325472,2022-09-20T07:21:43.593655+09:00,fUljHuSYTGqdAZgzKxYY5K,--zxacZcBe_wMdNoYxit_Q==,0,0
193214,2022-09-20T07:22:01.313573+09:00,feKIRZtJZUGdqveKmY0-qo,--zxacZcBe_wMdNoYxit_Q==,0,66
88402,2022-09-20T07:22:23.813531+09:00,dz7UbZBhRrOZx5PW-kFDgO,--zxacZcBe_wMdNoYxit_Q==,0,66
168906,2022-09-20T07:23:49.575583+09:00,edq6mn2YSISBw7cNBSAwLS,--zxacZcBe_wMdNoYxit_Q==,0,65
376134,2022-09-20T07:24:37.401800+09:00,erouG-NvSw-jlcDJYQits4,--zxacZcBe_wMdNoYxit_Q==,0,66
813146,2022-09-20T07:24:50.024612+09:00,c_SqUBtzQwuHI-el8qgbIp,--zxacZcBe_wMdNoYxit_Q==,0,66
323811,2022-09-20T07:25:07.618877+09:00,cqa6KTPtRjyPZaCcoD-_BO,--zxacZcBe_wMdNoYxit_Q==,0,66
428384,2022-09-20T07:26:08.901701+09:00,fyvGgMQxd0eVnXnImRrRdV,--zxacZcBe_wMdNoYxit_Q==,0,66
709010,2022-09-20T07:26:19.591180+09:00,ei0igTZYSkutiYd3EqvGcb,--zxacZcBe_wMdNoYxit_Q==,0,66
813147,2022-09-20T07:26:22.955541+09:00,fpnHpGL0QaWnW72dJXbNcq,--zxacZcBe_wMdNoYxit_Q==,0,66
376142,2022-09-20T07:26:28.840154+09:00,dKAn2f9CTWGxCp9XxBCP_4,--zxacZcBe_wMdNoYxit_Q==,80,66
4121,2022-09-20T07:26:38.561233+09:00,e87oKhfBR7S1Yg_WYFHnqD,--zxacZcBe_wMdNoYxit_Q==,0,66
532664,2022-09-20T07:26:51.179035+09:00,cuxbpfxCRQGKcwRbfh-j17,--zxacZcBe_wMdNoYxit_Q==,0,66
482488,2022-09-20T07:26:52.598715+09:00,d3nKmRe9QpSFtbtrU5xbqu,--zxacZcBe_wMdNoYxit_Q==,0,66
114518,2022-09-20T07:27:23.978239+09:00,d8S5l1TtQrKejL_SF0RjMD,--zxacZcBe_wMdNoYxit_Q==,0,66
787074,2022-09-20T07:27:40.380050+09:00,cSgxdXpFRuqPVz9PYc1RM6,--zxacZcBe_wMdNoYxit_Q==,0,66
579191,2022-09-20T07:28:18.255491+09:00,cVYjlCwXRyK2ceD8ZQSzy2,--zxacZcBe_wMdNoYxit_Q==,0,66
532663,2022-09-20T07:28:25.988085+09:00,cHc3Xqz9Q5WPzpQI9itQvG,--zxacZcBe_wMdNoYxit_Q==,0,66
560827,2022-09-20T07:28:30.268925+09:00,eJcaqySuS6KWr9DQ3jr2LZ,--zxacZcBe_wMdNoYxit_Q==,0,66
731842,2022-09-20T07:29:31.411486+09:00,cGeGpn7DQompbtUmPg67X1,--zxacZcBe_wMdNoYxit_Q==,0,66
193212,2022-09-20T07:29:31.541131+09:00,cCwNv-mTTgWCjH3pxX9vNx,--zxacZcBe_wMdNoYxit_Q==,0,66
731843,2022-09-20T07:30:07.912973+09:00,czuN09LhSguoxALylzpdFY,--zxacZcBe_wMdNoYxit_Q==,0,66
376140,2022-09-20T07:30:08.964805+09:00,fDVxHQISRmS1YorM1tpDtS,--zxacZcBe_wMdNoYxit_Q==,45,66
350134,2022-09-20T07:30:16.228040+09:00,dYKUH_tLT3S68o2iFstqQt,--zxacZcBe_wMdNoYxit_Q==,0,66
703491,2022-09-20T07:30:45.761228+09:00,d6zMr7rKSU6fEEG4dNhEE0,--zxacZcBe_wMdNoYxit_Q==,187,66
508649,2022-09-20T07:30:59.121203+09:00,dGpcLzWUSjuoUt9V-g0__d,--zxacZcBe_wMdNoYxit_Q==,0,66
64071,2022-09-20T07:31:31.560120+09:00,cw8k26h-1ElNrfZ6ik-o5V,--zxacZcBe_wMdNoYxit_Q==,0,66
242264,2022-09-20T07:31:47.513249+09:00,diExUOiLTciqsd7lk4Kv10,--zxacZcBe_wMdNoYxit_Q==,68,66
271627,2022-09-20T07:31:52.490875+09:00,c4arXQ65S0ilPsET08yHnB,--zxacZcBe_wMdNoYxit_Q==,0,66
422945,2022-09-20T07:31:59.190037+09:00,dpxsQQkiQyCyVG2SyumUj9,--zxacZcBe_wMdNoYxit_Q==,0,66
396893,2022-09-20T07:32:00.634194+09:00,dkY8wOTwRECSEEGdsFYQZA,--zxacZcBe_wMdNoYxit_Q==,0,66
633311,2022-09-20T07:32:00.653907+09:00,fvDOtx1sQ9CHpMmc_ffMI8,--zxacZcBe_wMdNoYxit_Q==,26,66
370828,2022-09-20T07:32:11.127246+09:00,cj21OINVG0xOnVnUKsRAmj,--zxacZcBe_wMdNoYxit_Q==,0,66
428387,2022-09-20T07:32:19.928075+09:00,e440xw02RV-UCKvFgxghdS,--zxacZcBe_wMdNoYxit_Q==,0,66
114520,2022-09-20T07:32:24.699655+09:00,ctJ2fsH6QcSpYAMQ9A9pNo,--zxacZcBe_wMdNoYxit_Q==,0,66
64065,2022-09-20T07:32:53.458174+09:00,fZZ1ovDDTXugIFFY1V_2bL,--zxacZcBe_wMdNoYxit_Q==,55,66
737267,2022-09-20T07:33:02.925840+09:00,cvoZi7LPSdSio-wr9aAyEY,--zxacZcBe_wMdNoYxit_Q==,0,66
781662,2022-09-20T07:33:32.299360+09:00,dtr62anCQ4KDlS8F6hkOLi,--zxacZcBe_wMdNoYxit_Q==,121,66
30270,2022-09-20T07:33:46.690634+09:00,f4m_npNTQoujSk0aS2S0O9,--zxacZcBe_wMdNoYxit_Q==,106,66
838952,2022-09-20T07:34:01.990396+09:00,eLLCOofRTW-Z8LWi7nVPjr,--zxacZcBe_wMdNoYxit_Q==,0,66
761140,2022-09-20T07:34:05.409229+09:00,eer1l08_RciP5HSM1dCI2E,--zxacZcBe_wMdNoYxit_Q==,0,66
560823,2022-09-20T07:34:09.262940+09:00,cJJFYCmMT862uq9d01bpJ6,--zxacZcBe_wMdNoYxit_Q==,0,66
865196,2022-09-20T07:34:11.018786+09:00,e8fISK8BQcC12b3sUsm7VG,--zxacZcBe_wMdNoYxit_Q==,0,66
737268,2022-09-20T07:35:49.546419+09:00,cQKkCwMRRb-5SnPeY6AdjQ,--zxacZcBe_wMdNoYxit_Q==,0,66
350132,2022-09-20T07:35:55.132221+09:00,fIyBHxmOT02kNh9tfT7Umj,--zxacZcBe_wMdNoYxit_Q==,0,66
135261,2022-09-20T07:36:01.653671+09:00,e29LBNUwR6O0cqeBGSYvJr,--zxacZcBe_wMdNoYxit_Q==,0,65
64066,2022-09-20T07:36:23.922730+09:00,eYCNSe7HSl6oq0pKR5-T9z,--zxacZcBe_wMdNoYxit_Q==,0,66
114519,2022-09-20T07:36:28.650465+09:00,d2s9NKNvQGqUe1I16g5wdI,--zxacZcBe_wMdNoYxit_Q==,0,66
294594,2022-09-20T07:37:14.455421+09:00,fqafnN7NSt-EUm3kFyCHT2,--zxacZcBe_wMdNoYxit_Q==,0,66
376141,2022-09-20T07:37:22.917654+09:00,fWe2MjfFTW-aGBxZkkE6A3,--zxacZcBe_wMdNoYxit_Q==,98,66
168910,2022-09-20T07:37:23.281413+09:00,fqIoO3XeTtOBWwcGuey1_E,--zxacZcBe_wMdNoYxit_Q==,32,66
30276,2022-09-20T07:37:25.717399+09:00,dzCNANk_Q66L6v1rQZ6s66,--zxacZcBe_wMdNoYxit_Q==,0,66
579214,2022-09-20T07:38:45.185917+09:00,ee-q5gErQO-kTex6y2bO-1,--zxacZcBe_wMdNoYxit_Q==,65,66
527279,2022-09-20T07:39:48.589985+09:00,cXTJinnXTh2rdjgAqKspAo,--zxacZcBe_wMdNoYxit_Q==,69,66
9656,2022-09-20T07:39:50.737109+09:00,eI0TYVFORQC1Atk-8kVKZP,--zxacZcBe_wMdNoYxit_Q==,0,66
703504,2022-09-20T07:39:59.553036+09:00,fFT_k4dGTLmKsq15A2RjBM,--zxacZcBe_wMdNoYxit_Q==,115,66
193213,2022-09-20T07:40:01.094759+09:00,f48zq5irQ1Woon8KKKngni,--zxacZcBe_wMdNoYxit_Q==,0,66
503322,2022-09-20T07:40:10.328282+09:00,cxAAQs--TXSl0JBn_oydPU,--zxacZcBe_wMdNoYxit_Q==,0,66
35737,2022-09-20T07:40:12.215487+09:00,fIFcEzn3Sg-oNiXLRjbWRn,--zxacZcBe_wMdNoYxit_Q==,0,66
